customer_message,support_response,customer_tweet_id,support_tweet_id
Your advertisement says “get 3 months for 9kr” but why do I get the message that I’m not eligible for the offer - advertised with no conditions - for me it’s 99kr from first month.,"Got it. Just to confirm, are you attempting to redeem this promotion on an existing Spotify account? Keep us posted /JI",115210,115212
Yes,Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,115213,115214
"Why have I had an email welcoming me to ""Premium for Family""? Is this marketing, or is my account compromised? I was on the old Unlimited plan.","Hi Jamie, help's here! Could you DM us your email address and username? We'll take a closer look /JQ",115218,115217
"Hi, I can't seem to login to my Spotify anymore.. logs me and then immediately out again. Across all devices. Username 'lewishowe' - Just literally renewed for next month again via SMS - Help! :)","Hey Lewis, that's not cool! We checked backstage and found a Premium account with the username ""lewishowe"". Can you try logging in with that username here: You may want to try using an incognito window. Let us know how it goes /JK",115222,115220
Thanks JK. It's saying incorrect username and password. I've not changed my password at all though. I can only assume my account has been compromised in some way?,"We’re sorry to hear that. Check out for what to do next. If you need anything else, let us know /JK",115221,115223
Unfortunately I'm pretty certain that I no longer have access to the email account joined to this account. What can you do to help? I can provide my mobile number and proof of SMS confirming payment? I can also confirm any personal info such as DOB etc if you store this?,"Don't worry, our Accounts team should be able to take care of this for you. You can reach them at Just select Account &gt; Other &gt; I STILL NEED HELP &gt; Enter your name and your issue &gt; START CHAT. For anything else, we're just a tweet away /AN",115224,115225
have been giving me problems all month and yet no one can solve my issue :/,"Hey there, that doesn't sound good! Could you let us know what's happening exactly? We'd love to help out /WP",115228,115226
the supscription via the internet and vodaphone said it’s something i have to solve with spotify as they can’t help me,Copy that. Could you DM us your account's email address or username? We'll take a look under the hood /WP,115229,115230
"will you optimise spotify for galaxy note 8? And since I'm coming from iOS, can't you add gestures for ""queue"" and ""add to my songs,"" it's really useful",Hey there! Thanks for the feedback. We'll make sure to pass your suggestion about the gestures on to the right folks. Are you having issues using Spotify on your Galaxy Note 8? /PC,115233,115231
It's just not optimised for the aspect ratio of the phone,Hmm. Can you send us your Android and Spotify app versions? We'll see what we can suggest /PC,115232,115234
Android 7.1.1 Spotify 8.4.28.875,Thanks. Can you send us a screenshot of what you see? We'll check it out /NY,115235,115236
"I just bought the premium account but on the app it still says that I have a free account so I am not getting the premium status, what should I do?",Hey there! We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,115238,115237
Also I’ve deleted app and reinstalled but it’s still happening.,Thanks for letting us know. Could you send us a DM with your account's email address? We'll take a look backstage /QI,115260,115259
Have just tried that to no avail. It’s only happened since the last update on 17 November.,"Got it. Does it happen over WiFi, 3G/4G, or both? /QI",115263,115261
iPhone 6s. iOS version 11.1.2,"Thanks! Does logging out, restarting your device, then logging back in help at all? /QI",115265,115264
since last iOS update the Now Playing song keeps disappearing. See screenshot,"Hi there! That doesn't look good. Can you let us know the make and model of you device, along with its iOS version? We'll see what we can suggest /QI",115267,115266
can you help? My premium account does not work even if it is regularly payed.,Hey! This doesn't sound good. What issues are you having and on what device? We'll see what we can suggest /MX,115270,115268
"All devices say I have a free access but I do have a premium account. By the way why am I charged 12,99 € and not 9,99 as advertised?",Hmm that's odd! Can you DM us your account's email address and username? We'll take a look backstage /MX,115269,115271
why do you have to live at same address for a family plan?,Hey there! All members of a Premium for Family plan must reside at the same physical address as mentioned in our T&amp;Cs: Hope this clears things up /QI,115274,115272
"but people have Netflix account without living at same address,didn't give me a real reason?","The T&amp;Cs were set in place to make sure only your family members enjoy the Premium features. We don't have any more info on this right now, but we'll let the right team know that adding members in a different address is something you'd like to see /QI",115273,115275
Put tell me you love me,"Hey there! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /TB",115302,115301
Put Echame La Culpa on Today's Top Hits playlist.,"Hey there! Rest assured your feedback's been noted and will be passed on to the right folks. Any questions, give us a shout /AN",115305,115303
add more lil peep songs tf,"Hey there! We’d love to have all of his stuff available, but we have some info about content here: /TB",115317,115316
"Ok, thanks for the help.",Anytime! Feel free to send a tweet our way if you need help with anything else 🙂 /JI,115320,115318
Version 8.4 Samsung Galaxy S8,"Thanks for that info. Does logging out, restarting your device, and logging back into Spotify help? Keep us posted /JI",115322,115321
Why is skipping? This isn't a CD.,"Hey! Can you let us know your device, OS, and Spotify version? We'll see what we can suggest /K",115324,115323
hello i need help i lost my premium detalis buut i have my receipt numberis any chance we can get our detalis by prowiding receipt number,Hi there! Can you fire over your email address via DM? The receipt numbers you've mentioned could also help. Make sure to hide any sensitive bank information for security. We'll keep an eye out for an update /KA,115326,115325
I was merely asking if the 3 months for 9 dkk also applies to loyal subscribers.,"Thanks for clarifying. Currently, this offer is only for new users who never had Premium before. We hope this clears things up /JP",115329,115327
Yes. Sadly seems to value non-users higher than customers ☹️,"We're sorry to hear you feel that way. Not to worry, we're passing on all feedback about this. You can also check for the current offers we have for you /JP",115328,115330
"Så jeg bliver kun faktureret 9,- for mit abonnement de næste 3 mdr?",Hey Anders! We currently don't support Danish. Hope you don't mind if we reply in English. Can you DM us your account's username/email? We'll check things backstage /JP,115332,115331
This track is on Humid Teenage Mediocrity (a Collection of Early Joj Recordings 1992-1996),Hey there! Could you let us know what device/OS you're using? Keep us posted /DF,115336,115334
This was the desktop app!,Thanks! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link /DF,115335,115337
done!,Thanks. We'll get this reported. Great detective work! /DF,115338,115339
"maybe you'd care to tell me why my playlist has gone from just short of 4,000 songs to 1,759???? WHAT AM I PAYING FOR? 😅","Hey Charl, help's here! Can you DM us the playlist URI? If you're on your desktop, just right-click the playlist &gt; Share &gt; URI. If you're on your phone, tap the three dots &gt; Share &gt; Copy Link. We'll take a look at what's happening /LS",115343,115342
"Hi, how much does it care to get your (my) artist profile verified? It's been 2/3 week since I first sended the request and I've got no email back from your team :c","Hey! You can contact our Artist team here: If you've reached out, DM us your email address &amp; we'll chase it up /DF",115346,115344
"Thanks a lot, I'll compile the form now c:","No worries! If you ever need anything else, just shout and we'll come running 🏃 /DF",115345,115347
"follow back, I need to communicate with you",Hey! We'll be glad to help. Feel free to send us a DM with what's happening 🙂 /Q,115349,115348
"I’ve had a persistent problem for years with random devices connecting to my account and unknown people playing music on it, changed my password multiple times, and this has happened across two different states and 5 different houses and 9 different workplaces.","Hey Ryan! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT",116558,116557
"iPhone 4, 6, and 8; iOS 4, 5, 6, 7, 8, 9, 10, and 11; every version of Spotify since I started using it in 2010.","We'll do our best to get things sorted, don't worry. Could you DM us your account's username or email address? We'll continue helping out backstage /AG",116561,116559
"Your plan is to DM with me to talk about fixing a defect that has affected every customer for seven or more years, and this is going to cause it to get fixed?","Sorry to hear you feel that way, and we'll make sure to pass your feedback on to the right folks. If you need further help, feel free to drop us a DM. We'll be happy to lend a hand /MO",116560,116562
Can you please help me? My account got hacked!,"Hey there, that doesn't sound good. Could you DM us your account's username or email address? We'll take a look backstage /JO",116575,116574
Still waiting for the day when announce they've launched in Namibia...😣,We're launching regularly in countries around the world. Sign up here to be first to hear: /DF,116577,116576
"Thank you for your quick response, but I've already chatted with a Spotify operator and he was able to solve the problem! 😉 Good service btw 👍",That's great to hear! Give us a shout if you need anything else. We'll be... /WP,116579,116578
"Hi , I have a #spotify account created with FB. I changed my Facebook email months ago but it hasn't updated on Spotify yet. Thanks","Hey Lorenzo, help's here! Could you DM us your account's email address or the email registered on your Facebook account? We'll take a look under the hood /WP",116581,116580
Hey why have you dumped me out of my premium account?,"Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG",116583,116582
Great! Thanks a lot! (:,"You're welcome! If you need help with anything else, just give us a shout. Otherwise, have a... 😉 /GU",116585,116584
Hey! I wasn’t asking for myself but for someone I’m trying to hook up to Spotify as I am. (: So if they go Premium now will they have it until the end of Dec or for 3 full months?,That's great! They will have Premium for the full 3 months. We'd suggest subscribing before the 31st of Dec 2017 to take advantage of this offer. Let us know if you have any other questions /GU,116587,116586
"if I get the 3 months for 0.99€ promo now, will it be available till Dec 31 only (when the offer expires) or until the end of the 3-months period? (:","Hey Stephanie! We can see that you're currently on Premium. Right now, this offer's for new subscribers only. This campaign will last till the 31st of December. Customers eligible for this offer will get 3 months of Premium. Hope this clears things up /RS",116589,116588
does the discount for students apply for non-US residents?,Hey there! Can you DM us know your account's username and email address? We'll help out backstage /JX,116591,116590
"Hey who the hell is Bob Dole and why the hell is he controlling my music on my phone, computer &amp; iPad? I literally can’t play my music as this person keeps seizing control. Please &amp; thanks. #notmyalterego","Hey David, we're sorry to see this. Check out for what to do next /TB",116594,116592
"Great, thx for the help.",No worries! Feel free to reach out if you need any more help. We'll be happy to lend a hand /TB,116593,116595
Do you guys know about the player background bug in iOS yet? Here’s a quick video of it.,"Got it, thanks for pointing that out for us! We'll let the right team know this something they should look into. Great detective work: 🔍 /TB",116599,116597
"Inspector Clouseau, at your service! 💎","Pleasure to meet you, Inspector! We'd like to put your skills to the test. If you could DM us with your email address and Spotify username, we've got a case only you can crack 🕵 /TB",116598,116600
i have a problem with my account premium. My spotify username is 11134176350,Hey Mike! Can you tell us a little more about what is going on? We'll see what we can suggest /TF,116603,116602
"I'm in italy for a few months and my premium account was working fine until today when i got a message saying the country on my account was different from the one i was in, ill be home in a few weeks and my billing info is for the us. can you give me my account back","Hi Alicia, help's here! Could you DM us your account's email address or username? We'll take a look under the hood /WP",116643,116642
Hi - I want to stop logging in with Facebook and login with my email instead but the system won't let me do it. Any thoughts?,"Hey Patrick, help's here! Could you DM us your account's email address and username? We'll take a look backstage /BX",116645,116644
I don't get how spotify says get three months for 99 cents yet charges you the 10 bucks instead 🤔,Hey there! Could you DM us your account's username and email address? We'll check into this for you /BX,116647,116646
"hi! When I open Spotify, it shows me that I can't use anymore. Help me with that please! 🙌🏼👍🏼👏🏼🙏🏼🤝","Hey there, that doesn't sound right. Can you send us a screenshot of any error messages that you're getting when you try to use the app? We'll check it out /SY",116649,116648
I want to make my spotify account into a artist account but on the third step it said to find the artist you want access to and im not on there. Can you help me plz,"Hey! You can contact our Artist team here: If you've reached out, DM us your email address &amp; we'll chase it up /TF",116651,116650
Question: what's the actual price of the chirstmas/black Friday deal? Is it £9.99 or £0.99? Just slightly confused haha x,Hey there! Can you DM us your account's username or email address? We'll check backstage /NG,79408,118839
when is your amazing app going to get released in South Africa? Is it going to be released in South Africa?,"Hi there! We're launching regularly in countries around the world. Sign up here to be first to hear: If there's anything else, just give us a shout /PK",118842,118840
Thank you for the useful information 👍😁,Awesome! Let us know if you ever need us again. We'd be... /PK,118841,118843
hey Spotify! I’m a long time user of the app and I had an idea on how to make the user experience even better... is there anyone I can talk to share my thoughts? Thank you,"Hey, fire away! We'd love to hear about it. You can send us a DM if you want /RH",118845,118844
"Ok, Restart of the Chromecast solved it. I'm curious for the technical reason why this reset was necessary. Any clue?","Hi there! It's possible that restarting Chromecast forced a resync of your account, but we can't say for sure. We're glad to hear it worked out though. Give us a shout if you need anything else 🙂 /WW",118847,118846
hey there I cannot log back into my account please can you help xx,Hey there! Can you DM us your account's email address or username? We'll see what we can suggest /RH,118851,118849
"hey! Thinking about premium but want to know if album art will show in my car. Will be from downloaded music, not streamed. This is important as it's a deal breaker!!","Hi Emma! We're happy to hear you're interested in joining Spotify Premium. If you'd like to know more about using Spotify in your car, just head here: Let us know if you need anything else /AP",118853,118852
when am i getting my most listened to 2017 playlist?,"Hi there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /AU",93885,118854
What about changing our usernames? Which team is working on that?,"Hey Jay, help's here! Could you send us a DM with your account's email address? We'll take a look backstage /CH",118855,118856
You don’t need a DM it’s a general question. When can we change our usernames?,"2: are randomly system-generated. Don't worry, you can still add a display name instead. Other Spotify users will see this name when they visit your profile. We hope this clears things up. Give us a shout if you have other questions /CH",118857,118858
Randomly generated and assigned numbers is just ridiculous. I don’t even want to use Amazon Music but you’re giving me no choice.,"We understand. Don't worry, we'll be sure to pass your feedback on to the right folks. In the meantime, if there's anything else that we can help you with, just send a tweet our way /CH",118860,118861
You’ve been passing the feedback on now for 4yrs but thanks anyway.,Rest assured that we're taking all feedback into consideration. We'll be sure to announce any updates at Let us know if you ever need us again. We'll always be... /MA,118862,118863
You don’t need a DM it’s a general question. When can we change our usernames?,"1: Right now, it's not possible to change usernames but if you like, we can free up your email address so you can use it to create a new one. We're afraid we can't guarantee that you'd be able to create or pick your own personalized username as the ones that may be assigned...",118857,118859
"Hello, recently I moved from Canada to the US for School, and wanted to sign up for the student discount. However, when I try to input my US Card, it gives me a ""the selected card is not available in this country"". And I am unable to change the country as well",Hey there! Can you DM us your account's email address and a screenshot of the error message you're seeing? We'll take a look /RB,118866,118865
Pretty disgusting that thinks it should be in the windows startup programs 👎,"Hey, sorry to hear that. Can you check if your ""Open Spotify automatically after you log into the computer"" setting is disabled? Let us know how everything goes /JE",118868,118867
Yes. So many times. What’s the point of paying for premium if you’re just going to keep deleting my music?,"We understand where you're coming from. For now, we'd suggest removing your offline devices at then reinstalling the app once more. That should help prevent this from happening again /RH",118870,118869
Hi just to let you know it’s really unhelpful to un-download 54 of my songs on a whim,"Hey, sorry to hear this happened again. Just to check, have you already tried what's suggested at /RH",118872,118871
may I just also ask if the 9 peso premium thing is only applicable to card?,We've just sent a DM your way. Let's carry on chatting there 🙂 /AU,118874,118873
can't access your so called 9 peso premium using card or load,"Just to check, are you getting any error messages? A screenshot can be handy. Could you also DM us your account's email address? We'll take a look backstage /AU",118876,118875
badtrip di naman gumagana!!!!,Hi Yvonne! We hope you don't mind if we answer in English. What's happening exactly? We're here to help /GK,44346,118877
why was I charged 129 pesos in my prepaid mobile account instead of just 9pesos for 3months Premium Trial?,Hey Eran! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN,118879,118878
Hello DM me I have a problem with my account,Hey Mikey! What's happening exactly? Can you DM us your account's username or email address? We'll take a look backstage /AP,118881,118880
"I was listening to Spotify today, tried now and it's logged me out and won't let me sign back in. Tried to reset password but doesn't recognise my username/email. What's going on???","Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /JM",118884,118882
Just dm'd you,We've just sent you a reply via DM. We'll carry on helping out there /JM,118883,118885
Why does it say 99 kr for 3 months when I continue to the offer? (Denmark),Hey there! Can you DM us your account's username and email address? We'll take a look backstage /SY,118887,118886
admin Spotify sy Premium kenapa ada iklan min? Di next mau play lagu iklan lagi min? Why?,"Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /AN",118894,118892
"My account spotify is premium, why my account spotify have a advertaising? why? Please respon",Got it. Can you DM us your account's email address? We'll take a look under the hood /AN,118893,118895
Please cek DM thanks you 😊🙏,We've just sent you a DM 🙂 /AN,118896,118897
Thanks you for you respon and replay my problem admin 😊,"You're welcome! If you ever need us again, just give us a shout. We'd be... /AN",118898,118899
Did you remove the 1986 The Fly soundtrack? =(,Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RA,79407,118900
"iOS 11.2.2, Spotify 8.4.28.1104",Thanks for the info. Does logging out &gt; restarting your device &gt; logging back in help at all? We'll be on the lookout for your reply /MT,118905,118901
"I've submitted several support requests over the years, usually the only remedy is resyncing thousands of songs after you guys finally fix whatever bug is blocking me from using the features I pay for. This is a waste of my time (and your bandwidth).",Apologies for the inconvenience. Could you try reinstalling the app and re-syncing your local files? You can follow the steps here: /MT,118902,118906
Could you try adding more an error message when a file wont play? Could you try building in a way to resymcing specific files?,"Thanks for the feedback. Not to worry, we'll make sure it's passed on to the right team. To make sure we're on the same page, did reinstalling the app help you in playing your local files on your iPhone X? /MT",118907,118908
"I can't perform those steps, I am away from the machine I synced the indicated files from, because I assumed the in app indicator was accurate. I assumed to my own peril of course.","We understand where you're coming from. At this point, we'd recommend using the computer to re-sync your local files. Once that's done, drop us a tweet on how it goes. We'll be right here for you /MT",118909,118910
why wont the Spotify app on my phone play the local files I just synced to my new iPhone X? They worked on my last phone just fine.,"Hey Leighton! Don't worry, help's here. Can you let us know the iOS and Spotify versions you're using? We'll see what we can suggest /MT",118913,118911
"IDR4.990 for 3 months, really? 4.990 or 49.990??",Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,118915,118914
also i can't get access to spotify for artists. I did it a month ago and still no reply.,"Thanks for the info! To help make it happen, we’d recommend showing your support for the idea here: Also, our friends in Artist Support are the right folks to help with this. You can get in touch with them here: /PB",120276,120274
"but, it already has unlimited votes","Don't worry, our devs are constantly monitoring all feedback posted there. Hopefully this is something we'll be able to implement in the future. Let us know if you need anything else /NS",120275,120277
I don't know what it is. After my fb was locked out my spotify username on my laptop changed to a number,We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,120279,120278
Why am I not eligible for this?,Hey there! Can you DM us your account's email address? We'll take a look /RB,44315,120280
I think something wrong or might be a glitch. In trying to listen to music and it keeps freezing during the song and I tried closing the app but still wouldn't work Idk why,"Hey there! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /RH",120283,120281
I have a Samsung Galaxy Note 5 my phone keeps telling my to update it but it doesn't or anything. I think it might be he problem,Thanks for letting us know. Best thing to try here is a reinstall. Just follow the steps at See if that helps /RH,120282,120284
I eraed all datanuninstalled reinstalled but i dant log back in,We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,120285,120288
Ok thank you,You're welcome! We'll be right here just in case you still need us /RH,120287,120289
Is it possible to pay for this through mobile? I don't have a credit card to pay for it through the computer but I have iTunes credit that I want to use.,Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA,115279,120290
Yo where's the Classical genre? Can't find it anymore.,"Hey there, help's here! In the Search bar, just type spotify:genre:classical. Enjoy the music 🎶 /TI",120293,120291
YES! Thank you so much &lt;3,Nice! We look forward to helping you in the future. For now we say... /TI,120292,120294
what's the lowest bitrate I can stream on Android?,Hey there! We have info on bitrates at Hope this helps /NS,120296,120295
I thought paying for a premium account would mean I wouldn’t have ads,Hey there! Can you DM us your account's email address? We'll take a look /RB,120298,120297
keeps playing ads. I've counted 32 so far,"Hey there! Thanks for your feedback - we'll pass it on. For now, check out if you haven't had a subscription before /NS",120300,120299
Hey I’d be thankful if you got the new album like tomorrow please,"Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: /DF",121150,121149
It then says that I can only use Spotify abroad for 14 days but I've been using it in Australia since July absolutely fine,Hey Michael! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN,121152,121151
I’m sorry but what do you guys mean??? I just posted the song I was listening to??,We understand the frustration. Fingers crossed we'll be able to have it available again soon. Let us know if you need anything else /DI,122089,122091
It’s still up though?,"Sorry for the confusion! We can confirm that that track's available. Just to check, is your app working fine now? /RH",122092,122094
our acct has been accessed by someone who shouldn't have access. Wat do?,"Hey Sara, help's here! Can you DM us your account's username and email address? We'll check it out 🔍 /TR",122096,122095
I am tryi g to invite a family member to spotify premium but error 600 shows up.,Hey there! Can you DM us your username and your family member's email address? We'll take a look backstage /LO,122098,122097
I think someone’s hacked my account and changed the email address registered so I can’t reset password. What do I need to do?,"Hey Ally, we're here to help. Could you DM us your account's username and email address? We'll take a look for you /BX",122100,122099
I’m talking like recently played for specific songs not just played playlist or artist of or from the song.,Hi there! We actually have a pretty nifty way of finding those tunes that have slipped our minds. Check out this infographic for a quick rundown. Stay awesome 🤘 /AV,122102,122101
unable to upgrade to premium,Hey! We've just sent a DM your way. Let's carry on chatting there /RA,122818,122817
I lost premium do to lack of funds in my account. I added funds and I can't go back to premium with the same card.,"Hi there, the cavalry's here! Can you DM us your account's username and email address? We'll take a look backstage /JI",122820,122819
I've been using it for four months with no trouble? Why you doing this now 😭😭,"Hi there, the cavalry's here! Can you DM us your account's username and email address? We'd love to help out /JI",122823,122821
stop acting up; I need this rn,"Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /MO",122825,122824
"forgot my e-mail, my user name and my password. I have a trial for 1 month and i’m not sure if I have cancelled my trial. The only thing I know is my pay method and my bank account number. I really hope you can help me. 😅","Hey Daniel, the cavalry's here! Can you send us a DM with any possible emails and usernames you might have? We'll do some digging /TI",122827,122826
How come I’m not eligible then?,Hey Rhys! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,113850,123457
Hi I’m trying to link my Spotify premium account with the ps4 service but it fails : ‘Spotify already linked ...’ - could you help me please ?,Hey there! Our friends over should be able to help with this. Give us a shout if you have other questions /LO,123459,123458
I was trying to get premium and i couldnt get through. Tried it a couple of time though. Why ? 😭 Pls help 😥,Hey there! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN,123462,123461
Electronic 80's (Ministry Of Sound) by Various Artists any reason why I can find this typing it in the Google browser but cannot find it in the Android app search . How many other albums are missing via the search?,Hey Chris! Licensing agreements can affect music availability. We have more info here: /NS,123465,123463
"But this still doesn't explain it. I can find it through the web player and from Google which takes me to the album on the app, so the album is there. However, if I look for the album by searching in the app for it, it's not. That tells me the search function is different. ?",The album isn't searchable because some of its songs aren't available on Spotify. Hope this clears things up /NS,123464,123466
"the playlist ""Rock This"" does not have the new song of","Hey, thanks for the feedback! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /RB",123468,123467
"Hey , can I block certain artists? I don't want to listen to artists who are continuously violent to women.","Hey Heather! We're afraid this isn't possible at the moment. To help make this happen, you can show your support by voting for the idea here: /LO",123472,123469
Also - it seems y'all considered this and decided against it. That's super disappointing.,We hear you! We're passing on all feedback around this – thanks for sharing your thoughts /LO,123471,123475
: 30 min of ad free music after this ad *plays ad* *plays one song* *plays 10 minutes of ads* Do you mean 30 minutes of music free ads???,"Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /RB",123478,123476
Nope. No crash. Just the same 3 ads on repeat.,"Thanks for confirming! Just to check, did you definitely watch the video ad that grants you 30 minutes ad-free listening in full after hearing the offer /RB",123477,123479
Yes,"Got it, thanks! We'll pass this on to our developers so they can look into it. Let us know if you have any questions 🙂 /TB",123480,123481
"how do I unsubscribe from Spotify Premium? Not only can I not afford it but I haven't got the full ""perks"" of Premium since I subscribed.",Hey there! Can you DM us your account's email address? We'll take a look /RB,123483,123482
just signed up for Family but can not invite any of them? Any help?,"Hey there! Can you DM us your account's email address, as well as the ones linked to your families accounts? We'll take a look /RB",123485,123484
I need help cant pay for premium no matter what card i use.,"Hey Andre! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT",123487,123486
do you have Collison Course album Child friendly in your library I.e No bad language?,Hey there! Could you let us know the artist you're referring to? Keep us posted /DF,123490,123488
Linkin Park and Jay Z,"Got it. Spotify doesn’t censor music – we make it available in whatever form it’s given to us. More info here: Hope this clears things up, and let us know if we can help you with anything else /NY",123489,123491
So are you not able to request songs that don't contain explicit content for children. I want my son to listen to the album but I can't when it has explicit content.,"We understand. We’ll have it available to you as soon as it’s available to us. For now, we’d recommend showing your support for the idea here: Give us a shout if you need more help /NY",123492,123493
Nej 99kr står det när man faktiskt loggat in. Idioter.,"Hey Philippe! We can help out in English via Twitter, but we also have Swedish support via email at If you'd like us to carry on helping out here, let us know /RA",72092,123494
"Step up your INFINITE (인피니트) game! Why delete so many albums? That includes INFINITE F, INFINITE H, Nam Woohyun, Kim Sunggyu.","Hey Michelle, we hear you! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB",123496,123495
why no 'So' by Peter Gabriel? One of my faves from when I was a young un that I'm disappointed to find missing from your library,"Hey, we hear you! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /TR",123498,123497
do y'all have a customer service number,"Hey there! We don't have telephone support, but we'll be happy to help here. Can you let us know exactly what's going on? DM us your account's email address as well. We'll take a look /RB",124126,124125
"Given the fact the email associated with my account was already out to the public on a popular website before this conversation began, I'd say it doesn't matter. Also, what does it matter that I DM it now? You've already got the email.","Sorry to hear that. We see where you're coming from, but we'd still suggest deleting that tweet for security. Also, we can't discuss anything that might be account-related on a public thread. Would you mind sending it through DM? /RH",124129,124127
Who said it was actually mine though?,"Sorry for the confusion, but it would be best to delete it as it contains private info. We'd appreciate if you can DM us your account's email address instead using the link below /JP",124131,124130
__email__,Thanks for that. Could you please delete your last tweet since it contains your email address? Just respond in a DM and we'll carry on there. We'll be keeping an eye out for your reply /DR,124134,124132
Why the hell did I just get a Spanish ad? Americano. No habla Español.,"Hey Jaden! Don't worry, we'll get to the bottom of this. Could you send us a DM with your account's email address? We'll take a look backstage /DR",124138,124137
"they fixed it, thanks!",Awesome! Let us know if you ever need us again. We'd be... /RB,124140,124139
just updated the app and it deleted more then half of my music. i’m pissed,Hey there! Can you DM us your account's email address? We'll see what we can suggest /RB,124142,124141
Spotify really does my head in,"Hey Katie, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /NS",124144,124143
wht can't I upgrade to premium? 🙁😠😡😬,Hey there! Can you send us a DM with your account's email address or username? We'll take a look backstage /AR,124146,124145
"I have Spotify premium and have playlists downloaded but when using bus WiFi none of my downloaded playlists show up and it won’t connect, even though the WiFi is working fine",Thanks. Check out the steps under “Downloads unexpectedly removed” at They should help with this /NS,124148,124147
Why can't I get for £4.99 a month like students 😭 #Notfair 🤦🏼‍♀️,Hey Katherine! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,124151,124150
How,Hey there! Can you DM us your account's email address? We'll take a look /RB,93909,124819
can you tell me why tf yall take up .94 GB of storage?,"Hay Jaden! Can you let us know the device, operating system, and Spotify version you're using? A screenshot of what you're seeing would also come in handy /RH",124823,124820
Even you guys are better at responding to people than,Thanks for the screenshot. Can you DM us your account's email address or username? We'll take a look under the hood /AN,124821,124824
10 peso balance pero not working. Insufficient daw.,"Hey there! We don't offer support in Filipino, but we can help you out in English. If you want to continue here, can you DM us your account's email address or username? We'll take a look /NS",93908,124825
"sure! gone by ionnalee. it was just released a few hours ago, so maybe thats the issue","Thanks. Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: If you need anything else, just give us a shout /AK",124828,124826
i checked again today and its working now!,Woohoo! This calls for a Let us know if anything else comes up 🙂 /AK,124827,124829
im on desktop and it just won't let me select the song to play. its a bit grey and doesn't do anything when i click it,We understand. Can you send us the title of the track? We'll be waiting /AK,124831,124830
SPOTIFY WONT LET ME PLAY THE NEW IONNALEE SONG GOD DAMMIT,"Hi there, the cavalry's here! Just to check, are you getting any error messages when you try to play the track? If so, can you send us a screenshot? It'd be great if you could also let us know the title of the song. We'll check things out /AK",124833,124832
Hi can I avail this using just my load? No credit card needed?,Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR,2880,124834
How?,Hey Ramil! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN,44316,124835
"hi so I’m trying to listen to glory days platinum edition but have only been able to listen to three songs of the actual album as I have had about 12 suggested tracks, how can I sort this out 🙃🙄",Hey there! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN,124838,124836
"Sure, thank you",No worries! We've just sent you a DM 🙂 /AN,124837,124839
how to get the promo 129php for 3months?,Hey there! Can you DM us your account's email address? We'll take a look /RB,124841,124840
You broke my heart. You didn't post it's only available under credit card txns.,"Hi Daryll! You can use your mobile carrier to get the promo, but you would get the 129 PHP for 3 months offer. To get the offer for 9 PHP, you'll need to use a recurring payment method like a credit/debit card or PayPal. Let us know if you have any other questions /DN",2916,124842
"Hi! I would like to cancel my premium account but just found out that I got charged today. If I cancel the premium service now, will I still be able to use it for a month since it’s already paid? Please advise thank you!","Hi Mitzki, help's here! If you cancel your subscription, your Premium features will remain for the rest of the Premium time. Hope this helps 🙂 /JQ",124849,124847
Great thank you!!:),You're welcome! Let us know if you ever need us again. We'd be... /LO,124848,124850
