customer_message,support_response,customer_tweet_id,support_tweet_id
03-6635-1381 Amazonの有料動画未納発生 のメールきたら注意して 架空請求だから 検索して良かったわ。あぶねえ。,(*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,14851,14850
407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",14855,14852
no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care,"Thank you for sharing your details, Dhinesh. We'll check your concern and reach you soon. ^VG",14853,14856
407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,Apologies for the ordeal.I’d like to help you; please fill this form: and I’ll contact you soon. ^SC,14855,14857
腹が立つね、Amazon架空詐欺メール。昔来た別の釣りメールは「弁護士の○○先生の方から」という中学生レベルの文言が有って可愛かったけど。,こんにちわ。Amazonです。 最近、Amazonを騙るフィッシングが増えているようでございます。身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。TY,14859,14858
Another night. Another non-delivery. Another useless ‘chat’ conversation with false promises and excuses. - you have let me down yet again. Your promises are full of shit. #whereismybloodystuff,Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO,15140,15138
. thanks for no replies whatsoever on my complaint.an you please tell me what more should I do?,Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/2),15268,15267
Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,"Please share your details in the link provided above, we'll check the issue and assist you accordingly. (2/2) ^KA",15272,15271
Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏,I'd like to help. Please write to us here: and I'll reach out to you. ^SA,15275,15274
ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further.,Apologies. We'd like to check this for you. Kindly contact us here :,15277,15276
408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,"Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",15279,15278
408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,That's strange. Let us help you out here. Please drop your details here: (1/2) ^VM,15279,15280
Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,Sorry to know about the delay with the order. It isn't possible for us to view your order/account via Twitter. (1/2) ^KA,15272,15273
Order details!!!,Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,15282,15283
Order details!!!,We'll not be able to check the details of your order via Twitter. Please fill in the same in the link provided. ^JC,15282,15284
408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,so that we can get in touch with you. (2/2) ^VM,15279,15281
. thanks for no replies whatsoever on my complaint.an you please tell me what more should I do?,Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2),15268,15269
I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: ^EA,15286,15285
अगर आप नोकिया 6 mobile को समय पर नही पहुंचा पाते हैं customer को तो क्यों आप नोकिया का फ़ोन बेचते है,: and we'll look into this for you. (2/2) ^VM,15288,15287
अगर आप नोकिया 6 mobile को समय पर नही पहुंचा पाते हैं customer को तो क्यों आप नोकिया का फ़ोन बेचते है,We understand you are yet to receive your order. Let us investigate this further. Please reach us via (1/2) ^VM,15288,15289
アマゾンの荷物届かないんですけどー！！聞いたこと無い業者から配達されるから怪しいと思ってたらこれだよ。,ご心配をおかけしております。 お届け予定日の最終日を経過している場合は、状況を確認させていただければと存じます。 よろしければ、下記URLよりご連絡ください。 TY,15294,15293
so the social media escalation team is equally useless as the customer service team...hats off to incompetence,That's quite a comment. Could you let us know if you have received an email from our team here ^VM,15297,15295
I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here,Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK,15296,15298
I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation,Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,15299,15300
I have inked in detail at the given URL...hope to see some useful action,Thanks for the heads up! We'll check this and get back with an update soon. ^YP,15302,15301
"I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?","We'd like to investigate this, please share your details here: with detailed info. ^HA",15304,15303
"Hi , when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?",I'm sorry for the inconvenience. Please see here: for more info on accessing your invoice. ^LM,15306,15305
You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.,Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,15444,15441
Hey so my package has not arrived yet. Can I get this sorted please,"While we can't access order or account details through social media, we'd still like to help! Please reach us directly via phone or chat so we can investigate: ^CS",15442,15445
thank you for delaying my package again and again. Not like I wanted it or anything,I'm sorry for the delay! Have we provided an updated delivery estimate for your order? Please check here: ^MB,15447,15446
#SuperValueDayQuiz Where is the result of super value day quiz conducted on Oct 1 and 2 ?,The results will be announced soon. Kindly stay tuned for updates. ^AK,15668,15666
"Fool me twice! Another kindle release day, another missed ""guaranteed release day delivery"" #AMAZONFAIL",I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? ^EZ,15672,15670
"""Refused shipment - on the way back.""","Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",15671,15673
"It was Amazon Logistics. But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".",We'd like to look further into this. Please click the link and fill out the secure form: ^EM,15674,15675
"Dear #Amazon #GlobalStore. 50 days, No delivery, No response.",get back to you on this. 2/2 ^SH,15678,15677
"Dear #Amazon #GlobalStore. 50 days, No delivery, No response.",Sorry to know the shipment hasn't been delivered yet. Please reply to the email received from us and we shall 1/2 ^SH,15678,15679
everytime I try to purachase something my account will get blocked.. worst service ever. sorry to tell that.,"I'm so sorry for the account trouble! Have you received an e-mail regarding this issue? If so, please reply to it for more info. ^CC",15681,15680
Amazonで1週間以上前に注文したコンタクトが全然届かないんですけど。サギ？コンタクトだから早くきて欲しいんですけど。困ってるんですけど。 🤬🤬🤬🤬🤬🤬🤬🤬🤬,ご心配をおかけしております。注文履歴に記載のお届け予定日を過ぎている場合、発送元をご確認の上、それぞれの方法でお問い合わせください。アマゾン発送→ 出品者発送→ ET,15683,15682
Order no - 403-7559101-5645129 Return reference - 710398288491 Article name - puma shoes,"number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",15686,15684
Yes i have received reference number,Please share your detail here: and I'll be glad to help you with an update about the refund. ^KA,15685,15687
"Details sent, haven't received any communication from your side",You should have received a correspondence from our social media team. Kindly check here: and reply. ^MN,15688,15689
"Haven't received my refund, it's been more than a week",Sorry for the delay. Have you received the refund reference number? ^NS,15692,15691
Order no - 403-7559101-5645129 Return reference - 710398288491 Article name - puma shoes,This being a social platform we can not access your account info. Please confirm if you've received the refund reference(1/2)^SF,15686,15690
How many times will the pick-up be rescheduled?,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3",15694,15693
Hi. This is where I'm stuck. When will you initiate the pick up?,Sorry for the delay in pickup. Kindly contact us here: and we'll get the pick up done. ^SY,15698,15697
Hey I need an update on my refund! Can you help?,You may track your refunds using the link: Please keep us posted. ^GS,15700,15699
How many times will the pick-up be rescheduled?,Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/3),15694,15695
You have all my details. Please expedite the process,Thanks for the update. If you've filled in your details our teams will reach out to you soon. ^VM,15701,15702
. don't say you'll deliver the next business day then come back the same day. I won't let someone in my building I'm not expecting.,I'm sorry for the frustration. Who was the carrier for this delivery? You can check here: ^EA,15704,15703
How many times will the pick-up be rescheduled?,Apologies for the trouble with the pick up of the order. I'd like to take a closer look at this. ^AK (1/3),15694,15696
have a query regarding cash back during 14-17 October sale. Email/DM ?,We'd like to help you with the cash back. Kindly get in touch with our support team here: ^AK,15707,15705
Purolator put my Amazon order on the wrong truck so now it's not getting her until tomorrow =(,I'm very sorry for the delay. Please keep us posted on the arrival. We want to make sure you get your order. ^TN,15709,15708
ミスってAmazonプライム年間で自動更新されてた死にたい,アマゾンです。年会費請求後からプライム特典のご利用がなければ退会手続きいただければ年会費を返金いたします。お手続き方法はこちらをご参照ください。 ET,16095,16094
Where do I send it to?,"The link to the item can be tweeted to us here, or reviewed here: ^QJ",16097,16096
Thanks for solving my issue . But after 8 day it's really long time you took to solve . But #thanks,Thanks for keeping us posted. I'll pass along your comments to our team and we'll work on this. ^GK,16101,16100
"Earlier this month it happened for Order# 406-8378174-9300362. Complained, escalated. No lessons learnt, no actions taken.",get back to you. Please don’t provide your details as we consider them to be personal information. Our page is public. 2/2 ^SH,16103,16102
"Earlier this month it happened for Order# 406-8378174-9300362. Complained, escalated. No lessons learnt, no actions taken.",I'd like to look into the issue and set things right. Please provide your details here: and 1/2 ^SH,16103,16104
My package still doesn’t have a tracking number I ordered last week...and no updated email just says not shipped ...,I'm sorry for any inconvenience! Can you tell us when your order is due to arrive? ^EZ,16110,16108
My order is due to arrive on Friday,Orders can ship at any time; once the order has been processed it will be assigned a tracking number. ^LR,16109,16111
Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌,Please keep us posted as we want to make sure your order arrives! ^AG,16112,16113
Ur customer care didnt provide me a correct answer,I'm sorry about the experience. Kindly share your details here: and we'll check. ^GK,16115,16114
No speedy respnse frm the seller side..I asked 2 return my money but they are not ready 2 clr my issue i need my query to b solved,time frame has passed and you haven't received any update or if you aren't satisfied with seller's reply then you may file 2/n ^SH,16117,16116
No speedy respnse frm the seller side..I asked 2 return my money but they are not ready 2 clr my issue i need my query to b solved,the A-z guarantee claim. You can know more about A-z guarantee claim here: 3/3 ^SH,16117,16118
No speedy respnse frm the seller side..I asked 2 return my money but they are not ready 2 clr my issue i need my query to b solved,"Sorry to know the seller hasn't responded to your query. Generally, the seller's respond with in 2 business days if this 1/n ^SH",16117,16119
Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,here: and I’ll contact you soon. 2/2 ^AH,16122,16120
Never buy large appliances from as they DO NOT provide installation service. #CustomerInconvenience #ApniDukan? #Fail,Seems like you've had an unpleasant experience. Could you elaborate so that we could assist you accordingly? ^ST,16125,16124
Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,"I'm sorry for the unpleasant experience, I'd like to look into this closely. Kindly drop in your details 1/2 ^AH",16122,16123
"Yerwada, Pune delivery folks r habituated/instructed to mark package delivered, wen customer not reachable n product nt delivered",I'm sorry to know about the conflicting tracking update. Have you reported this to our team here: ? ^GK,16105,16106
"It's now 9:38pm the next day and still nothing. No calls, no emails, not a single thing 🙃🙃🙃",I'm sorry you still haven't received the order. Was there any update on the tracking here: ^LA,16420,16417
And there was no indication that they had re-attempted delivery,Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ,16418,16421
Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,"Please let us know if you do not receive your order, or an update, today so we may contact the carrier on your behalf. ^WM",16422,16423
somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate,"If Alexa doesn't discover your smart home device, here are some solutions to try: Hope this helps! ^NN",16426,16425
Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.,I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: ^LH,16428,16427
"horrible service, lousy customer care, non existent courier phone numbers. So much for becoming a Prime customer!",Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: ?^KA,16433,16429
Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now,so that we can get in touch with you. (2/2) ^VM,16432,16434
Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now,I'm sorry to hear that. Let us investigate this further. Please drop your details here: (1/2) ^VM,16432,16435
Pls call me on 9820255387,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",16436,16438
Pls call me on 9820255387,We cannot check your order details here. Kindly fill in the form for further assistance on it. ^RW,16436,16439
is 0/3 on orders being delivered this week. All three Prime orders that were due to be delivered haven’t arrived.,I apologize that we missed the mark. What is the most recent tracking update? You can find that here: ^BA,16442,16440
What’s the point in me paying for prime shipping when things are just going to show up days after their estimates? No confidence.,Unforeseen circumstances can cause delays and we appreciate your patience while we are working to get your packages delivered. ^TN,16443,16445
こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？,こんにちは、お問い合わせありがとうございます。ギフト券をチャージ済みの場合、コード入力は不要です。次に進めないとのことであれば、金額が不足している可能性がございます。出品者発送ですと別途送料が発生したり、お急ぎ便の代金が加算されているということはございませんか。ET,16448,16446
お返事ありがとうございます。 確認してみたところ、金額が不足していたみたいでした。無事に注文ができました！ 丁寧な説明ありがとうございます。助かりました。,リプライありがとうございます。問題が解決したとのことで安心いたしました。これからも,16447,16449
nice dead flower delivery for 14 dollars.,I'm so sorry your flowers were damaged! Please reach us here: so we can find available options. ^NS,16451,16450
Please upload jaya janaki nayaka full movie bro or balakrishna paisa vasool movie bro,where we highlight the latest movies and TV shows we have available. (2/2)^SF,16454,16452
Please upload jaya janaki nayaka full movie bro or balakrishna paisa vasool movie bro,We will continue to add new content. Keeping checking (1/2)^SF,16454,16455
"Did somebody order something &amp; ship to my address, or did sent me someone’s package by mistake? 😳",I'm sorry for the unexpected package! Please reach us here: for available options. ^BT,16461,16460
"Order#406-0952229-5801128 not yet delivered, ws supposed to be delivered on Friday, prime 1 day delivery promise. Marked delivered on Monday",it to be personal information. Our page is visible to the public. 3/3^AR,16107,16462
"Now that I’m streaming to your Prime Do U have audio assisted movies, TV, etc. as I am visually impaired. ?",That's a great question! You can learn more on how to turn on Audio Descriptions here: ^SE,16467,16465
The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,I'm sorry the link didn't work. You can view the list of Audio Descriptions by clicking here: ^AY,16466,16468
do u think human cloning is real? I am sitting @ home and you tell me I rcvd a package and signed 4 it too. I didn't. Only explntn,and we'll look into this for you. (2/2) ^VM,16470,16469
"Order#406-0952229-5801128 not yet delivered, ws supposed to be delivered on Friday, prime 1 day delivery promise. Marked delivered on Monday","form: . I'll look into it right away. Please don't provide your order details, we consider 2/3^AR",16107,16463
"Order#406-0952229-5801128 not yet delivered, ws supposed to be delivered on Friday, prime 1 day delivery promise. Marked delivered on Monday",I'm sorry you've not received your order. I'd like to investigate this and assist you with the issue. Please fill this 1/3 ^AR,16107,16464
"hi, can you guys give me the country code of amazon usa. amazon gave me headaches..",I'm sorry for the trouble! You can dial +1-206-266-2992 to reach us internationally. ^BT,16474,16472
do u think human cloning is real? I am sitting @ home and you tell me I rcvd a package and signed 4 it too. I didn't. Only explntn,That's strange. I'm sorry for the experience. Let us check this out for you. Please reach us via: (1/2) ^VM,16470,16471
"installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune.",credentials. Click on Settings and set country to India. 2/2 ^SH,16477,16475
The link you sent me this page opens and in its settings I can't find where to change country to India.,Please connect with our support team here: for further assistance on it. ^RW,16476,16478
"installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune.",Request you to change the country settings. Please click here: Login with your amazon 1/2 ^SH,16477,16479
fuck you guys. Canceling Prime. Not gonna do business with you guys ever again.,"This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",16758,16755
No one knows what to do to get my refund back to me!,"I'm sorry for the trouble. Generally, the bank can issue a refund to the new active card on file. Please keep us updated. ^LR",16757,16759
"Honestly, it's like a pyramid scheme. Pay extra to be mistreated. Issue not resolved even after 45 min calls. #disconected",I'm sorry for the poor experience! Will you tell us more about the issue and what info or options we were able to provide? ^BN,16764,16761
Did I get a call? No. Being a Prime member means paying someone to treat you like shit. Twice!,"We can't access your account via Twitter. Without providing personal info, will you please tell us what's going on? ^TN",16762,16765
I think this is pretty crappy!,I'd like to have a member of my team look into this with you! Please submit your information here: ^ME,16767,16772
is services available on ehco dot??,"Echo lets you play music from services like Amazon Prime Music, Saavn and TuneIn. ^GK",16774,16773
Would like to thankyou for ur efforts..amount credited back to my account today.!!,You're most welcome. Glad to know that refund has been credited. Have a great day ahead! ^AR,16776,16775
Response in mail is just asking to wait n m doing that since last 1 month..it's more than 15 days on Twitter n u doing the same No solution,"Apologies. I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you. ^MK",16778,16777
No..!!,Request you to check for our response using this link: ^SK,16780,16779
How much more time is needed? I think everything is online.. Is ur seller not responding? Or approval is needed from any ministry?,Did you receive our email on your revert? ^HK,16782,16781
That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..! Ur seller is even not taking calls nw,"As you have provided your details, we have our team working on your issue, Gautam. (1/2)^SF",16784,16783
Did the same..but din't get any response..n ur chat executive says we don't have any record of u..,We are right on it! We'll get back to you soon. ^AG,16788,16786
Last mail rec'd on 09.10.2017 stating refund will be in my account by 14.10.2017 Bt same not rec'd.,That's strange. Kindly write back to the email received and we'll check this out for you. ^VM,16790,16789
"All m getting is apologies but no refund.. everything is online, unable to understand the delay!!","You must have received a correspondence to your registered email address, request you to check the same. ^SH",16792,16791
"form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.",Apologies for the bad experience. Thanks for sharing your details. We'll get in touch with you. Appreciate your patience. ^AK,16794,16793
"406-5758893-2189165 faulty pc. the pc. returned but no refund recd. till now, got mail refund will be made in 5 days, bt not done.",I'm sorry for the trouble. Please fill this form: and we’ll contact you at the earliest. ^AU,16796,16795
How shameful u guyzz are when product is replaced it come on friday and if i purchase a new it comes tom #complain #amazoneisfraud,We have sent a correspondence to your registered email ID. Please check and reply.^AH,16799,16797
Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud,Sorry about that Aadil. Please respond to this email and we'll check this for you. ^HN,16798,16800
Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,16801,16802
Amazon its a complete fraud now u are saying u will ship till 7th please for god sake #help #cancelorder #refund #fraud #poorcustomerservice,Could you please let us know if you had received any email stating the package was going to be shipped by 7th ? ^KS,16805,16806
Amazon its a complete fraud now u are saying u will ship till 7th please for god sake #help #cancelorder #refund #fraud #poorcustomerservice,"That is unusual, Aadil. Looking at the image, I see that the package will be delivered between 3rd to 6th November. ^KS 1/2",16805,16807
Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,details here: and I'll get back to you. (3/3) ^KA,16808,16809
This says will be reaching please can some one really #help me I promise wont make any further purchase with #Amazon #help #shameful,"Aadil, please reply to the email you've received from our team so that we can assist you accordingly. ^MS",16813,16814
Guyzzz i have not received any mail have some common sense if i would i have received it why the f*** i would hav not replied #CommonSense,"In that case, please fill in the form again here: and we'll reach out to you. ^VN",16815,16816
When will i be getting a refund of this product #help #pleasebesensable,Our team has sent you a correspondence. Kindly check it here: ^AP,16817,16818
Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,account via Twitter. Please reply to the email you've received from our team or kindly resubmit your (2/3) ^KA,16808,16810
Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,Sorry to know about the delay with the order. I understand you wish to cancel the order. We can't gain access to your (1/3) ^KA,16808,16811
Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,with your preference and we'll get back. (2/2)^YP,16801,16803
Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain,"I'm afraid we haven't received your write-back to us, Aadil. Please respond to our latest correspondence (1/2)",16801,16804
Most #pethetic service right look at the time i am waiting since 2 days and guess wat I am a #primemember #badservice #refund,"I'd like to take a closer look into this, please share your details here: ^AG",16820,16819
The moment I tweeted you guyz i got a call from ur agent stating that he will pickup the product tomorrow really bad service #complain,Sorry for the delay. I'll be sure to pass on your feedback. Kindly wait until the mentioned time frame. Do keep us posted. ^AK,16822,16821
req a replace for one of my purchase it was scheduled for today between 10 to 1 its 3 no one has come #help,Apologies for the delay. Have you reported this to our support team here: ^RB,16824,16823
sure is frustrating to pay $100 a year for Prime and not have my Prime items delivered after 5 days.,"Two-Day Shipping refers to transit time, in business days, once shipped. Did we miss our mark? ^BE",16827,16825
"Ordered last Friday, still not here.",What was the estimated delivery date provided in the order confirmation e-mail? ^MJ,16826,16828
My guaranteed delivery date was Monday.,My apologies. What is the latest update on the tracking?: ^PK,16829,16830
USPS still doesn't have it. Said it departed your facility Sunday. Then said it again yesterday.,"Hey, get in touch with us here: so we can help you out ^KM",16831,16832
Hi ...enough mails done but response is very discouraging... contact me on call,We would be unable to reach out to you from here. Kindly write back to the email sent by our team (1/2) ^VM,16834,16833
No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos,Apologies. Request you to reply to our email correspondence for further assistance and we'll look into this. ^MK,16837,16836
I already replied on mails..no more mails...I have seen the way Amazon handled the situation...call me &amp; clear can it done or not,"sent by our team and request for a phone call. Once you do so, our team will get back to you through phone soon. 2/2 ^RS",16841,16838
Many mails done...need clarification on what I asked...why 500 deposited as compensation..why no action against seller &amp; brand,further assistance as we wouldn't have the access to your account from here. Appreciate your understanding. 2/2 ^NK,16844,16843
No updates no mailed issue...pure ignorance....,Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB,16847,16846
Not satisfied,We've made a note of your comments and passed it along to the concerned team. We'd appreciate your understanding. ^MA,16849,16848
Great response by Amazon.... compensation of 500 INR...no legal action against seller &amp; brand #JeffBezos,"As informed in the email, please be assured that appropriate actions will be taken for improvement. ^NR",16851,16850
Already shared...,"As you've shared your details, we'll work on it and get back to you at the earliest. ^HN",16853,16852
One word for Amazon... Pathetic...,Please share your details in the above link Anurag and we'll check this for you. ^HN,16855,16854
Stop asking non sense. it's been mid of the day providing hell of details but no response yet. Not even Surya Flames responded #JeffBezos,email correspondence from our team. Kindly check the same and revert. 2/2 ^MM,16859,16856
U people not even understanding the situation...there was fire on stove n if cylinder got fired what worst could happened...,I'm sure our team would reach out to you soon. (2/2) ^VM,16862,16861
Order id-407-2808023-6902735 Mails already done,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^SF",16866,16864
Because of Amazon I purchased a product which blasted on day one...n u people asking me to keep cool...where is Surya flames #suryaflam1,"Apologies for the situation, Anurag. Please share your details here: I'll reach &amp; assist. ^SV",16870,16869
Do u think it's just normal happening???this is real happened with me...do you still think it's not worth to show quality of product,"Be assured, we've shared your comments with internal teams for review and to improve our services. (2/2) ^SV",16873,16872
": what type of product are you selling, we could have died.product was in use and then a blast Order no - 407-2808023-6902735",Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,16882,16879
Hi ...enough mails done but response is very discouraging... contact me on call,requesting for a call-back and we'll reach out to you soon. (2/2) ^VM,16834,16835
I am getting any mails nor any calls from u. If not able to solve let me know...I ll uninstall Amazon n share my feedback with others too,We have emailed you here: Kindly check &amp; reply to it for further assistance.^SY,16885,16886
As compensation you are giving me 500 InR in account.. shame &amp; unethical...,I'm sorry about the disappointment. I'll be sure to pass your feedback to the concerned team internally. ^SG,16888,16891
I already replied on mails...u people just wasting time nothing else.. no action has been taken against seller n brand...as a compensation,"I understand your concern, Anurag. Please reply to the email you've received from us and I'll get back to you. ^HD",16889,16893
アマゾンのプライム会員勝手に継続されてるんですけど,Amazonプライムご登録時に自動更新の設定をオフにしていない場合、無料体験期間終了後に有料会員へ移行となります。請求後に特典利用がなければ退会・返金が出来ます。お手続き方法はこちらをご参照ください。 ET,16895,16894
"'Hey i haven't received my ""delivered"" order.' 'Did you check around your house' lmao",I'm sorry you didn't receive your order. Did our customer service agent provide a solution for you? ^SE,17183,17181
Kindly return my prime membership amount,Please connect with our support team here: for further assistance on it. ^RW,17187,17185
Kindly share my contact number 9800019281 to ur team to contact me,"Also, please don't provide your contact details as its personal info. Our Twitter page is visible to public. 2/2 ^AB",17186,17188
See after getting amount it happens that eveyone become unable in assisting.,"Due to which we do not have an option to call you back, please use the link provided earlier to request a call back. (2/2) ^SI",17190,17191
See after getting amount it happens that eveyone become unable in assisting.,Twitter being a public platform we do not have access to your order details. (1/2) ^SI,17190,17192
Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime,further assistance. Appreciate your understanding. (2/2) ^KA,17193,17194
"I dont need to contact u now, it is as mistake take that i paid for Prime.",out to our team using the link shared earlier. (2/2) ^GK,17196,17197
Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept,provide your details here: &amp; we'll get this sorted.(2/2)^SF,17200,17201
Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept,I'm sorry for the unpleasant experience. We'd like to change it. Please (1/2)^SF,17200,17202
I dont want to change my order but will not accept. Order # 403-3917499-2913904,to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH,17203,17204
I dont want to change my order but will not accept. Order # 403-3917499-2913904,"We'd like to assist you with the issue, kindly provide your details through the link provided above and we'll get back 1/2 ^SH",17203,17205
"I dont need to contact u now, it is as mistake take that i paid for Prime.","I get your disappointment. However, we'll not be able to contact you over Twitter. Kindly reach (1/2) ^GK",17196,17198
Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime,"Sorry for the disappointment. As mentioned earlier, please reach out to us using the link provided earlier for (1/2) ^KA",17193,17195
Kindly share my contact number 9800019281 to ur team to contact me,We're unable to arrange a callback for you over Twitter. Please make a request using the link above and we'll oblige. 1/2 ^AB,17186,17189
When i was not a member everything was under gaurantied delivery and once i paid for membership facility is limited,We will consider this as feedback and ensure to pass it on internally for improvements. ^RW,17207,17206
After prime membership gaurantied delivery option has vanished now,"If the factors do not provide the feasibility of a guaranteed delivery, the option will not be available. (2/2) ^ZH",17209,17208
"No use of prime membership, return my money","Could you please confirm, if we've missed the estimated delivery date? ^AG",17212,17211
Pathetic reply by your caller,Did we happen to miss the estimated delivery date? ^AG,17214,17213
what is the use of Prime Membership if I am not getting my parcel on time.,We're sorry for the delay in the delivery of your order. Please contact us here: and we'll help you ^ZH,17216,17215
Amazon適当にいるものポチってたら勝手にプライム会員にされてた,今回のご注文で、無料でお急ぎ便等をご利用されませんでしたか？ その場合、無料体験の登録となり、更新をOFFにしないと有料会員へ移行します。意図しないご加入で不要であれば、自動更新の設定変更をお願いします。 TY,17218,17217
This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,select 'More order issues' &gt; choose from chat/phone/email we'll be glad to help. (3/3) ^KA,17221,17219
None of your links are taking me to a solution. Been after this since 3 days. Most pathetic service ever. You guys shall call me ASAP! (1/2),Please add an email address to your account and then continue to fill the form. Appreciate your patience. ^RW,17220,17223
"This is very irritating. When I request a call, each time on the call it says, you don't have any order. For more info visit website. Poor!",I apologize for this. Request you to share the details using this link: and we'll look into it. ^SK,17227,17226
"I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble.",Please log into your account using your mobile number and request a call back from us. We'll reach out to you and help. ^HK,17229,17228
